family,genus,species,museum,date,year,country,location,latitude,longitude,reference,holotype,checked
Vespertilionidae,Neoromicia,zuluensis,NA,NA,NA,Angola,Mucoti,-14.13,15.88,Crawford-Cabral 1989,NA,NA
Vespertilionidae,Neoromicia,zuluensis,MHNG,NA,NA,Angola,NA,-11.16,17.86,GBIF,NA,NA
Vespertilionidae,Neoromicia,zuluensis,DM15065,NA,2016,Angola,Cuanavale Source Lake,-13.0986,18.8704,Taylor et al. 2022,NA,NA
Vespertilionidae,Neoromicia,zuluensis,DM16086,NA,2016,Angola,Hundo Pan,-14.9726,21.6281,Taylor et al. 2022,NA,NA
Vespertilionidae,Neoromicia,zuluensis,DM16119,NA,2016,Angola,Luvu River,-13.7117,21.8351,Taylor et al. 2022,NA,NA
Vespertilionidae,Neoromicia,zuluensis,TM6553,NA,NA,Botswana,Chobe,-18.6,24.37,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM47720,NA,NA,Eswatini,"Hlane NP, Bhubesi",-26.18,31.86,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM47719,NA,NA,Eswatini,"Hlane NP, Ebaleni",-26.26,31.95,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,FMNH216160,NA,NA,Kenya,"Arabuko-Sokoke Forest, KWS Headquarters",-3.3,39.9951,Monadjem et al. 2021,NA,NA
Vespertilionidae,Neoromicia,zuluensis,FMNH221021,NA,NA,Kenya,Hunter's Lodge,-2.2111,37.7144,Monadjem et al. 2021,NA,NA
Vespertilionidae,Neoromicia,zuluensis,FMNH234692,NA,NA,Kenya,"Mutha, Ngelani Baobab",-1.6975,38.4673,Monadjem et al. 2021,NA,NA
Vespertilionidae,Neoromicia,zuluensis,NMK185107,NA,NA,Kenya,"Mwingi, Nuu, Khaluku Rock Dam",-0.9921,38.3303,Monadjem et al. 2021,NA,NA
Vespertilionidae,Neoromicia,zuluensis,FMNH220915,NA,NA,Kenya,"Samburu National GR, Larsen's Camp",0.5722,37.5722,Monadjem et al. 2021,NA,NA
Vespertilionidae,Neoromicia,zuluensis,FMNH221023,NA,NA,Kenya,"Tsavo West NP, Komboyo Campsite",-2.7544,38.1149,Monadjem et al. 2021,NA,NA
Vespertilionidae,Neoromicia,zuluensis,HZM5.1544,NA,NA,Malawi,Likwenu R,-15.13,35.38,Happold et al. 1987,NA,NA
Vespertilionidae,Neoromicia,zuluensis,DCDH,NA,1984,Malawi,Liwonde NP,-15.03,35.25,Happold et al. 1987,NA,NA
Vespertilionidae,Neoromicia,zuluensis,TM27593,NA,NA,Namibia,"Gobabeb, Namib Desert",-23.55,15.05,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,SMM12236,NA,NA,Namibia,Lianshulu,-18,23.25,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM8083,NA,NA,Namibia,"Rundu, SE of",-18.1,20.38,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,NMP,NA,NA,Namibia,Otjitotongwe Farm,-19.606,15.0701,Monadjem et al. 2021,NA,NA
Vespertilionidae,Neoromicia,zuluensis,NMP,NA,NA,Namibia,Sesfontein,-19.1236,13.6171,Monadjem et al. 2021,NA,NA
Vespertilionidae,Neoromicia,zuluensis,TM24087,NA,NA,South Africa,Blouberg NR,-23.03,29.12,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM39697,NA,NA,South Africa,"Kruger NP, Letaba-Olifants R",-23.98,31.83,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM36846,NA,NA,South Africa,"Kruger NP, Levuvhu Bridge",-22.42,31.18,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM30534,NA,NA,South Africa,"Kruger NP, Levuvhu R",-22.43,31.18,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM36572,NA,NA,South Africa,"Kruger NP, Phalaborwa, 12km E",-23.95,31.12,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM39684,NA,NA,South Africa,"Kruger NP, Roodewal",-24.13,31.6,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM30672,NA,NA,South Africa,"Kruger NP, Shoshanga windmill",-22.67,30.98,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM39760,NA,NA,South Africa,"Kruger NP, Skukuza",-24.98,31.58,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM6457,NA,NA,South Africa,Leydsdorp,-23.98,30.52,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM41408,NA,NA,South Africa,"Messina, 75km W",-22.2,29.38,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM35248,NA,NA,South Africa,"Mkhuze GR, Msinga Pan",-27.6,32.2,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM17293,NA,NA,South Africa,"Newington, 11km N",-24.75,31.42,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM19372,NA,NA,South Africa,"Vaalwater, 30km NE",-24.13,28.13,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,TM39792,NA,NA,South Africa,"Vaalwater, 65km N",-23.85,28.15,Monadjem et al. 2020,NA,Yes
Vespertilionidae,Neoromicia,zuluensis,NMP95658,NA,NA,South Africa,Mahagala,-22.7596,30.8569,Monadjem et al. 2021,NA,NA
Vespertilionidae,Neoromicia,zuluensis,FMNH195630,NA,NA,South Africa,"Marloth Park, Nkomazi Municipality Park",-25.3613,31.7629,Monadjem et al. 2021,NA,NA
